,id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,street
2707,706a591a-5afb-4cc6-b005-b96e0bcd95fc,Eddyline Brewing LLC,micro,102 Linderman Ave,,,Buena Vista,Colorado,81211-5106,United States,-106.131606,38.84025,7199666018,http://eddylinebrewery.com,Colorado,102 Linderman Ave
2709,6e525c51-c2aa-44b4-adaa-9fb869c1ae23,Edge Brewing Company,brewpub,525 N Steelhead Way,,,Boise,Idaho,83704-8374,United States,-116.2906516,43.6094254,2089952979,http://www.edgebrew.com,Idaho,525 N Steelhead Way
2710,c0b2740e-e4e0-41ca-9a4e-c72785a07767,Edge Brewing Company - Pub on 10th,brewpub,205 N 10th St,,,Boise,Idaho,83702-5773,United States,-116.206021,43.623807,2089725900,http://www.edgebrew.com,Idaho,205 N 10th St
2711,0898a2bf-6fc4-4156-8d97-08ce6b1ae29a,Edge Of The World Brewery,micro,70 N Central St,,,Colorado City,Arizona,86021-1524,United States,-112.9740725,36.9941047,9288758710,http://edgeoftheworld.bar,Arizona,70 N Central St
2712,78d2954b-5437-4a8d-ab39-eda4478644e1,Edgewater Brewery,brewpub,905 Struthers Ave,,,Grand Junction,Colorado,81501-3804,United States,-108.5575144,39.05565588,9702433659,http://www.kannahcreekbrewingco.com/edgewater-brewery,Colorado,905 Struthers Ave
2714,1a810992-ac1c-41b5-87ae-6da0f0900733,Edward Teach Brewing,micro,604 N 4th St,,,Wilmington,North Carolina,28401,United States,-77.945422,34.242576,9105235401,,North Carolina,604 N 4th St
2715,97826164-b0b6-4012-b8d7-a25d2eb3b252,Edwinton Brewing Company,closed,407 E Main Ave,,,Bismarck,North Dakota,58501-4043,United States,-100.7859036,46.80535377,7017127700,http://www.edwinton.com,North Dakota,407 E Main Ave
2716,649c8cd8-0c3c-4016-9944-02fda05f24bd,Eel River Brewing Co,micro,1777 Alamar Way,,,Fortuna,California,95540-9548,United States,-124.1524471,40.57874196,7077252739,http://www.eelriverbrewing.com,California,1777 Alamar Way
2717,3988f05a-d439-413e-8247-d274eeb70b44,Eel River Brewing Co - Facility and Warehouse,micro,600 K Bridge St,,,Scotia,California,95565,United States,-124.1017905,40.48674854,7077641772,,California,600 K Bridge St
2718,3b7796a9-c125-4743-8c60-f4a847264ed3,Egan & Sons,contract,118 Walnut St,,,Montclair,New Jersey,07042-3852,United States,-74.21181832,40.81768748,9737441413,http://www.eganandsons.com,New Jersey,118 Walnut St
2719,3838a411-f540-4b66-93cc-7ff3c9f5e128,Eight & Sand Beer Co,micro,1003 N Evergreen Ave,,,Woodbury,New Jersey,08096-,United States,-75.14222034,39.84934725,8565371339,http://www.eightandsandbeer.com,New Jersey,1003 N Evergreen Ave
2720,5c23b248-c3c5-4e39-8cd4-b06b6601bc9b,Eight Bridges Brewing,micro,332 Earhart Way,,,Livermore,California,94551-9309,United States,-121.8145893,37.69895004,9259619160,http://www.eightbridgesbrewing.com,California,332 Earhart Way
2723,46c262c0-2b6f-42d6-84df-1da1a1656095,Einstok Beer Company,contract,12381 Wilshire Blvd Suite 105,,,Los Angeles,California,90025,United States,-118.4704166,34.0423497,4242180179,http://einstokbeer.com,California,12381 Wilshire Blvd Suite 105
2724,776a7a9b-c542-4578-9990-4a5dd26f9204,El Dorado Brewing Co,micro,6051 Enterprise Dr,,,Diamond Springs,California,95619-9447,United States,-120.8345161,38.6942363,5305584188,http://www.eldobrew.com,California,6051 Enterprise Dr
2725,7a3aa913-807c-4395-9714-2d65d30ad9ee,El Paso Brewing Company,micro,810-B Texas Ave,,,El Paso,Texas,79901-,United States,-106.4818378,31.76216161,9152620687,http://www.elpasobrewing.com,Texas,810-B Texas Ave
2727,5ff5bda9-bc0b-4794-a280-8e2a361066a2,El Segundo Brewing Co,micro,140 Main St,,,El Segundo,California,90245-3801,United States,-118.4156967,33.91771,3105293882,http://www.elsegundobrewing.com,California,140 Main St
2728,d4630be0-3ff3-4aeb-8e01-e920425ac6d8,El Toro Brewing Company Brewpub,brewpub,17605 Monterey Rd,,,Morgan Hill,California,95037-3620,United States,-121.7082244,37.1864644,,,California,17605 Monterey Rd
2730,f4fd3cd9-6837-4ed0-b7f7-5f9635caa68e,Elder Brewing Co.,micro,218 E Cass St,,,Joliet,Illinois,60432-2813,United States,-88.076785,41.527834,,http://www.elderbrewingco.com,Illinois,218 E Cass St
2733,77e1db72-3870-4bd4-ad7d-80ae108c5398,Elderbrew,micro,24 6th St,,,Bristol,Tennessee,37620,United States,-82.18356135,36.594077,,http://www.elderbrew.com,Tennessee,24 6th St
2734,e6693673-773f-4925-918d-8eab89a62daa,Electric Brewing Co,micro,41537 Cherry St,,,Murrieta,California,92562-9193,United States,-117.172438,33.5268827,9516962266,http://www.electricbrewingcompany.com,California,41537 Cherry St
2735,be78f4a5-2c4a-426b-8aa6-3577b0bde2ad,Element Brewing Co,micro,16 Bridge St,,,Millers Falls,Massachusetts,01349-1336,United States,-72.49516039,42.57950929,4138356340,http://www.elementbeer.com,Massachusetts,16 Bridge St
2737,f8d43fea-de33-43f9-a243-2e3d4f6f6928,Elevation 66 Brewing Co,brewpub,10082 San Pablo Ave,,,El Cerrito,California,94530-3927,United States,-122.3030241,37.9020418,5308489176,http://www.elevation66.com,California,10082 San Pablo Ave
2738,3037658d-3655-4682-a2f2-5b03d3f96090,Elevator Brewery and Draught Haus,brewpub,161 N High St,,,Columbus,Ohio,43215-2402,United States,-83.0017892,39.9656697,6142280500,http://www.elevatorbrewing.com,Ohio,161 N High St
2739,1f4af7fe-6b86-4d3c-95f2-c0fec87a67fb,Elevator Brewing Co - Production facility,micro,165 N 4th St,,,Columbus,Ohio,43215-2906,United States,-82.9995686,39.9662282,6146792337,http://elevatorbrewery.com,Ohio,165 N 4th St
2740,9f67414c-21a7-4be0-8f7f-9f3c7d1e82e2,Eleven Lakes Brewing Company,micro,10228 Bailey Rd Ste 201,,,Cornelius,North Carolina,28031-9420,United States,-80.86054928,35.45400686,7044000927,http://www.elevenlakesbrewing.com,North Carolina,10228 Bailey Rd Ste 201
2741,728c3c0c-df0f-4448-a826-1bd4b2e86e85,Eleventh Hour Brewing Co,micro,3711 Charlotte St,,,Pittsburgh,Pennsylvania,15201-3201,United States,-79.96553317,40.46680403,4127165107,http://www.11thhourbrews.com,Pennsylvania,3711 Charlotte St
2742,9366a4a1-222a-43ec-af7f-e8c1e3454b57,Eli Fish Brewing Company,brewpub,109 Main St,,,Batavia,New York,14020-2110,United States,-78.18219898,42.99732747,5858150401,http://www.elifishbrewing.com,New York,109 Main St
2743,357b4282-20a8-4fad-9de0-cdbdc3ed9879,Elk Avenue Brewing Company,brewpub,215 Elk Avenue,,,Crested Butte,Colorado,81224,United States,-106.9861689,38.86984685,7733307876,,Colorado,215 Elk Avenue
2745,ce34c0ef-c2ae-4f78-a4ee-de33c58c1744,Elk Brewing Co,brewpub,700 Wealthy St SE,,,Grand Rapids,Michigan,49503-5539,United States,-85.6515221,42.9554463,6162385227,http://www.elkbrewing.com,Michigan,700 Wealthy St SE
2746,c55c2083-6f77-4a62-8b1e-dd1053d2cdb0,Elk Creek Cafe + Aleworks,brewpub,100 W Main St,,,Millheim,Pennsylvania,16854,United States,-77.47694623,40.8911574,8143498850,http://www.elkcreekcafe.net,Pennsylvania,100 W Main St
2747,7d6e56b6-1b6b-497e-b4fc-6e19dbf099bb,Elk Head Brewing Co,micro,28120 State Route 410 E,,,Buckley,Washington,98321-8721,United States,-122.0529573,47.15968788,3608292739,,Washington,28120 State Route 410 E
2748,1f6f2780-aea7-4d70-ae11-73f99ff0f760,Elk Horn Brewery,brewpub,686 E Broadway,,,Eugene,Oregon,97401-3340,United States,-123.0824349,44.04979409,5415058356,http://www.elkhornbrewery.com,Oregon,686 E Broadway
2749,f3c553fd-04bc-4fd9-82f5-72e4647fcc83,Elk Ridge Brewing Company,micro,320 Main St,,,Deer Lodge,Montana,59722-1057,United States,-112.9535547,46.12805905,4068464650,http://www.elkridgebrewingcompany.com,Montana,320 Main St
2750,33420b64-b564-4d19-b134-364a4721e50f,Elk Street Brewery,brewpub,3 S Elk St,,,Sandusky,Michigan,48471-1353,United States,-82.82977088,43.42036406,8103008049,http://www.elkstreetbrewery.com,Michigan,3 S Elk St
2751,42536ff0-a7a8-4e41-8706-3411f1590482,Elk Valley Brewing,contract,1210 N Hudson Ave,,,Oklahoma City,Oklahoma,73103,United States,-97.5189497,35.4804596,4056006438,http://elkvalleybrew.com,Oklahoma,1210 N Hudson Ave
2752,18af371f-35b2-4398-a1b7-aa8cceeb021f,Elkhorn Slough Brewing Company,micro,65 Hangar Way Unit D,,,Watsonville,California,95076-2476,United States,-121.7903344,36.92762275,8312883152,http://www.elkhornsloughbrew.com,California,65 Hangar Way Unit D
2755,92d0b2ac-85a6-4f1a-a11e-4a05e1bf0767,Ellersick Brewing / Big E Ales,closed,5030 208th St SW Ste A,,,Lynnwood,Washington,98036-7642,United States,-122.301844,47.810408,4256727051,http://www.bigeales.com,Washington,5030 208th St SW Ste A
2756,cffb4a0f-1336-4544-b7f4-eb19b7087045,Ellicott Mills Brewing Co,brewpub,8308 Main St,,,Ellicott City,Maryland,21043-4601,United States,-76.79944314,39.2681041,4103138141,http://www.ellicottmillsbrewing.com,Maryland,8308 Main St
2757,3263ac26-78d6-47f7-970c-416ecea45ccc,Ellicottville Brewing Co,micro,28 Monroe St,,,Ellicottville,New York,14731,United States,-78.67049701,42.27511725,7166992537,http://www.ellicottvillebrewing.com,New York,28 Monroe St
2758,76772c7e-f116-416d-8646-0f824d12dec3,Elliott Bay Brewery and Pub - West Seattle,brewpub,4720 California Ave SW,,,Seattle,Washington,98116-4413,United States,-122.3865765,47.5604072,2069328695,http://www.elliottbaybrewing.com,Washington,4720 California Ave SW
2759,9f309558-6675-475c-bfac-bef4aee4858d,Elliott Bay Brewhouse & Pub - Burien,brewpub,255 SW 152nd St,,,Burien,Washington,98166-2307,United States,-122.3373381,47.466775,2062464211,http://www.elliottbaybrewing.com,Washington,255 SW 152nd St
2760,7d48f746-567e-43ab-8df2-a6a87db503dd,Elliott Bay Public House & Brewery - Lake City,brewpub,12537 Lake City Way NE,,,Seattle,Washington,98125-4424,United States,-122.2948936,47.7203026,2063652337,http://www.elliottbaybrewing.com,Washington,12537 Lake City Way NE
2764,c6211a84-875e-491b-8ba3-051fd0f6e0ea,Elm City Brewing Company,brewpub,222 West St Ste 46,,,Keene,New Hampshire,03431-2459,United States,-72.28642285,42.93326464,6033553335,http://www.elmcitybrewing.com,New Hampshire,222 West St Ste 46
2765,f9db90cc-435a-4b8e-b390-4800da326bb0,Elmhurst Brewing Company,brewpub,171 N Addison Ave,,,Elmhurst,Illinois,60126-2720,United States,-87.94146327,41.90285936,6308342739,http://www.elmhurstbrewing.com,Illinois,171 N Addison Ave
2767,78ab1ee9-b1b7-437a-8175-4cd608de8451,Eluvium Brewing Co.,micro,11 Florida Ave,,,Weaverville,North Carolina,28787,United States,-82.5615737,35.69741414,8284841799,http://www.eluviumbrewing.com,North Carolina,11 Florida Ave
2768,06ba0b55-f5b4-490c-a10f-82ce08d8acca,Elysian Brewing Co,large,5510 Airport Way S,,,Seattle,Washington,98108-2255,United States,-122.3205871,47.5533243,2068601920,http://www.elysianbrewing.com,Washington,5510 Airport Way S
2769,261afb12-b46b-473e-9782-ec6447440e29,Elysian Brewing Co,large,1221 E Pike St,,,Seattle,Washington,98122-3910,United States,-122.3157647,47.6139598,2068601920,http://www.elysianbrewing.com,Washington,1221 E Pike St
2770,17bddc6f-706d-439a-80b7-602e814b529e,Elysian Brewing Co - Elysian Fields,large,542 1st Ave S Ste B,,,Seattle,Washington,98104-2882,United States,-122.3335142512036,47.5967043382621,2063824498,http://www.elysianbrewing.com,Washington,542 1st Ave S Ste B
2771,2e09ce9b-c3ef-4bfd-a0ef-f64e283d7369,Elysian Brewing Co -Tangletown,closed,2106 N 55th St,,,Seattle,Washington,98103-6202,United States,-122.333474,47.6687837,2065475929,,Washington,2106 N 55th St
2772,f369e864-9712-40dc-8030-ffc76435069b,Emmett's Brewing Co - Downers Grove,brewpub,5200 Main St,,,Downers Grove,Illinois,60515-4688,United States,-88.01051205,41.7925884,6304348500,http://www.emmettsbrewingco.com,Illinois,5200 Main St
2773,4987fe4b-7bd7-4d18-857b-3e3c0cb3dafd,Emmett's Brewing Co - Palatine,brewpub,110 N Brockway St,,,Palatine,Illinois,60067-5063,United States,-88.046297,42.11332289,8473591533,http://www.emmettsbrewingco.com,Illinois,110 N Brockway St
2774,e1422bf2-0baf-41f8-a91a-50ae379acc8f,Emmett's Brewing Co - West Dundee,brewpub,128 W Main St,,,West Dundee,Illinois,60118-2017,United States,-88.2784177,42.0984146,8474284500,http://www.emmettsbrewingco.com,Illinois,128 W Main St
2775,8c207722-6895-4bbb-bb8a-eb0989c476ef,Emmett's Brewing Co - Wheaton,brewpub,121 W Front St,,,Wheaton,Illinois,60187-5108,United States,-88.10705232,41.86494217,6303832020,http://www.emmettsbrewingco.com,Illinois,121 W Front St
2776,3ebef1a3-b680-4911-a442-07f042521c8c,Empire Brewing Co,brewpub,120 Walton St,,,Syracuse,New York,13202-1571,United States,-76.15406625,43.04804637,3156552337,http://www.empirebrew.com,New York,120 Walton St
2778,79908f3b-0e14-4e3b-81e7-8e0de0954688,Empire Farm Brewery,micro,33 Rippleton Rd,,,Cazenovia,New York,13035-9601,United States,-75.8664345,42.9197307,3156552337,http://www.empirebrew.com,New York,33 Rippleton Rd
2779,e40c10b9-391e-457d-b734-5c79bf4a5480,Empirical Brewery,micro,1801 W Foster Ave,,,Chicago,Illinois,60640-1023,United States,-87.6749395,41.9762555,,http://www.empiricalbrewery.com,Illinois,1801 W Foster Ave
2780,c589ab3d-f739-4226-89f7-b84266f8b039,Emprize Brew Mill,brewpub,200 Main St,,,Menasha,Wisconsin,54952,United States,-88.4504129,44.2013644,9204861539,https://www.emprizebrewing.com,Wisconsin,200 Main St
2781,b9675043-285f-4bc2-bb74-2d14bbd4840f,Empyrean Brewing Co,micro,729 Q St,,,Lincoln,Nebraska,68508-1536,United States,-96.7105429,40.8155873,4024345970,http://www.empyreanbrewingco.com,Nebraska,729 Q St
2782,cc77b466-cfd0-4906-a0ea-fbfa768e7a6b,Enchanted Circle Brewing Company,brewpub,20 Sage Ln.,,,Angel Fire,New Mexico,87710,United States,-105.2882775,36.396276,5055078687,,New Mexico,20 Sage Ln.
2783,ce9e3633-3660-4da7-9ceb-5f4f99d9d3a5,Endeavor Brewing Company,micro,909 W 5th Ave,,,Columbus,Ohio,43212,United States,-83.030429,39.988002,6144567074,http://www.endeavorbrewingco.com,Ohio,909 W 5th Ave
2786,0a06eb5a-b9f4-4078-8fc7-65a213197d00,Endo Brewing Company,micro,2755 Dagny Way Ste 101,,,Lafayette,Colorado,80026-8023,United States,-105.1341065,40.0144311,7204428052,http://endobrewing.com,Colorado,2755 Dagny Way Ste 101
2787,b8214502-7df8-43aa-9d22-a4d55c175dac,Enegren Brewing Co,micro,444 Zachary St Unit 120,,,Moorpark,California,93021-2073,United States,-118.8706594,34.28324302,8055520602,http://www.enegrenbrewing.com,California,444 Zachary St Unit 120
2789,6e65e1de-6602-4580-a801-140ca2430354,Engine 15 Brewing Company,brewpub,1500 Beach Blvd Ste 217,,,Jacksonville Beach,Florida,32250-2624,United States,-81.3923194,30.2882669,9042492337,http://www.engine15.com,Florida,1500 Beach Blvd Ste 217
2790,d4c69915-a54d-4525-a84b-14de75196904,English Ales Brewery,micro,223 Reindollar Ave Ste A,,,Marina,California,93933-3851,United States,-121.8038356,36.68038392,8318833000,http://www.englishalesbrewery.com,California,223 Reindollar Ave Ste A
2791,1a244e49-1067-49cf-b1ec-5006c1c1158c,English Setter Brewing Company,closed,15310 E Marietta Ave Ste 4,,,Spokane,Washington,99216-1876,United States,-117.1983425,47.68121756,5094133663,http://www.englishsetterbrewing.com,Washington,15310 E Marietta Ave Ste 4
2792,e6018041-dbb0-492f-9a2d-73f1e3a27874,Engrained Brewing Co,brewpub,1120 W Lincolnshire Blvd,,,Springfield,Illinois,62711-6445,United States,-89.6914854,39.7481952,2175463054,http://www.engrainedbrewing.com,Illinois,1120 W Lincolnshire Blvd
2793,561a5198-be7f-447a-991c-516dcbc7dbae,Enki Brewing,micro,1495 Steiger Lake Ln,,,Victoria,Minnesota,55386-9537,United States,-93.65723977,44.86169699,9523008408,http://www.enkibrewing.com,Minnesota,1495 Steiger Lake Ln
2794,8c79b15d-77ca-452d-8527-b38cabf2a40a,Enlightened Brewing Company,micro,2020 S Allis St,,,Milwaukee,Wisconsin,53207-1212,United States,-87.90385330023693,43.00718960163759,4142398950,http://www.enlightenedbeer.com,Wisconsin,2020 S Allis St
2796,3f8ad1a4-2cc8-4851-96f2-958f401ea4f0,Entitled Beer Company,proprietor,21 North St,,,Hingham,Massachusetts,02043-,United States,-70.88618473,42.24360723,7817401035,http://www.entitledbrewing.com,Massachusetts,21 North St
2799,2295d060-841f-4b67-81c9-1ddf3f37ab11,"Epic Brewing Co., LLC",micro,3001 Walnut St,,,Denver,Colorado,80205-2324,United States,-104.9813405,39.7632294,7205397410,http://www.epicbrewing.com,Colorado,3001 Walnut St
2800,4748474e-0161-45c5-916b-0e69e5950a3f,"Epic Brewing Co., LLC",micro,825 S State St,,,Salt Lake City,Utah,84111-4207,United States,-111.887825,40.7511406,8019060123,http://www.epicbrewing.com,Utah,825 S State St
2802,016640d5-4cd0-4dd0-b25d-b18f7f04d58d,Epicure Brewing,micro,40 Franklin St,,,Norwich,Connecticut,06360-,United States,-72.07437477,41.52521341,8603770789,http://www.epicurebrewing.com,Connecticut,40 Franklin St
2803,d2d0c6ff-11ef-4c8a-b20d-ee0c6d6e6f1f,Epidemic Ales,micro,150 Mason Circle Stes I&J,,,Concord,California,94520,United States,-122.0390695,38.01022008,9255668850,http://www.epidemicales.com,California,150 Mason Circle Stes I&J
2804,13f3232c-9325-4b93-9fd9-06459cdd1734,Eponymous Brewing Co,micro,126 Main Ave S,,,Brookings,South Dakota,57006-3038,United States,-96.79881257,44.30472165,6056922739,http://www.eponymousbrewing.com,South Dakota,126 Main Ave S
2805,c4a5b92c-1d16-44f2-99ac-f7fecb759dc9,Eppig Brewing,micro,3052 El Cajon Blvd Ste 103,,,San Diego,California,92104-1399,United States,-117.128732,32.755723,6195011840,http://www.eppigbrewing.com,California,3052 El Cajon Blvd Ste 103
2807,5979ba35-787d-4c50-9e32-bdf544d34087,Equilibrium Brewery,micro,22 Henry Street,,,Middletown,New York,10940,United States,-74.42143934,41.44646965,8457754216,http://www.eqbrew.com,New York,22 Henry Street
2808,a3a2cc22-a18b-4cf9-86df-0ca06723116d,Equinox Brewing,micro,133 Remington St,,,Fort Collins,Colorado,80524-2833,United States,-105.0757134,40.5863266,9704841368,http://www.equinoxbrewing.com,Colorado,133 Remington St
2809,f10f2add-c809-4f58-958b-c47876af2a28,Erie Ale Works,micro,416 W 12th St,,,Erie,Pennsylvania,16501-1506,United States,-80.1219366,42.108963,8143149089,http://www.eriealeworks.com,Pennsylvania,416 W 12th St
2811,87fe9d64-abad-4104-b35f-d5c3c156c910,Erie Canal Brewing Company,micro,135 S Peterboro St,,,Canastota,New York,13032-1409,United States,-75.75153202,43.07857637,3155105001,http://www.eriecanalbrewingcompany.com,New York,135 S Peterboro St
2812,8551ddb7-d116-460e-b82d-4003bf816287,Eris Brewery And Cider House,brewpub,4240 W Irving Park Rd,,,Chicago,Illinois,60641,United States,-87.7342346,41.95388195,5623086582,,Illinois,4240 W Irving Park Rd
2813,d9942ca7-6ba7-4f64-90de-73796afe5851,Escape Brewing Company,micro,9945 Trinity Blvd Ste 108,,,Trinity,Florida,34655-4552,United States,-82.65284391,28.18036575,7276393820,http://www.escapebrewingcompany.com,Florida,9945 Trinity Blvd Ste 108
2814,036c6be6-1227-40f9-833f-a753747edcdb,Escape Craft Brewery,micro,721 Nevada St Ste 401,,,Redlands,California,92373-8053,United States,-117.2175772,34.0603401,9097133727,http://www.escapecraftbrewery.com,California,721 Nevada St Ste 401
2815,60a1ea9e-db4f-4bcf-8799-bb84baa08082,Escondido Brewing Company,micro,649 Rock Springs Rd,,,Escondido,California,92025-1622,United States,-117.097042,33.124632,,http://www.escobrewco.com,California,649 Rock Springs Rd
2816,c8aa4da8-b80b-46b2-bf4c-e76bfe47d22e,Escutcheon Brewing Co.,micro,142 W Commercial St,,,Winchester,Virginia,22601-4828,United States,-78.1634732,39.19554464,5407733042,http://www.escutcheonbrewing.com,Virginia,142 W Commercial St
2817,2f4ac980-04c4-4391-a4e4-2f5d90f9e4c2,Eskes Brew Pub,brewpub,106 Des Georges Pl,,,Taos,New Mexico,87571-6179,United States,-105.5731656,36.4058929,5757581517,http://www.eskesbrewpub.com,New Mexico,106 Des Georges Pl
2818,b07c36e6-95d2-4fdc-981f-8266a0bc3786,Estes Park Brewery,micro,470 Prospect Village Dr,,,Estes Park,Colorado,80517,United States,-105.5261317,40.3714876,9705865421,http://www.epbrewery.net,Colorado,470 Prospect Village Dr
2819,b8b99a39-f008-4bde-9824-c5aaf4ba6b61,Eternity Brewing Co,micro,4060 E Grand River Ave,,,Howell,Michigan,48843-8583,United States,-83.9948055,42.63273017,5172954904,http://www.eternitybrewing.com,Michigan,4060 E Grand River Ave
2820,ec0e5191-0b58-43ae-b0fb-6f6b7af46bbc,Ethereal Brewing,micro,1224 Manchester St,,,Lexington,Kentucky,40504-1129,United States,-84.5200035,38.056562,8593091254,http://www.etherealbrew.com,Kentucky,1224 Manchester St
2821,7a824a71-6925-4710-bea9-2231cecc634b,Etna Brewing Co LLC,micro,131 Callahan Street,,,Etna,California,96027,United States,-122.8918305,41.45674141,5304675277,http://www.etnabrew.com,California,131 Callahan Street
